0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.127399	0.0	0.593407	0.0857301	0.190191	0.184844	0.151061	0.169745	0.374483	0.118278	0.0	0.0	0.248505	0.0	0.0	0.0	0.0	0.195782	0.0	0.366454	0.0385995	0.0	0.130329	0.0	0.0	0.0	0.0969801	0.248505	0.129839	0.0	0.0	0.0	0.0	0.173605	0.0	0.167393	0.0	0.129642	0.0	0.0	0.0	0.0	0.215147	0.0	0.0	0.0	0.0	0.129642	0.0843807	0.0	0.0	0.127764	0.101326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0895942	0.184844	0.130329	0.269069	0.0	0.182955	0.136611	0.124811	0.0659188	0.0	0.056216	0.0	0.107291	0.215147	0.136914	0.0	0.0	0.0	0.0	0.0	0.129839	0.0	0.0	0.0	
0.0	0.0	0.0	0.127399	0.0	0.0	0.253141	0.29503	0.146335	0.185725	0.124365	0.160383	0.269756	0.0349208	0.0	0.0	0.244763	0.0	0.0	0.0	0.0	0.15736	0.0	0.255837	0.0185624	0.0	0.115108	0.0	0.0	0.0	0.282513	0.244763	0.384769	0.0	0.0	0.0	0.101594	0.0788316	0.0	0.339069	0.365233	0.347964	0.3054	0.0	0.0	0.0	0.112687	0.0	0.0	0.0	0.264906	0.347964	0.208991	0.0	0.0	0.0746992	0.22014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.424558	0.185725	0.115108	0.0435544	0.0	0.116954	0.350686	0.270221	0.237925	0.0	0.263903	0.0	0.262322	0.112687	0.0423724	0.0	0.0	0.0	0.0	0.0	0.384769	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.593407	0.253141	0.0	0.0	0.146531	0.132245	0.223298	0.115489	0.162495	0.360728	0.0934103	0.0	0.0	0.161662	0.0	0.0	0.0	0.0	0.151349	0.0	0.386028	0.0	0.0	0.101922	0.0	0.0	0.0	0.147148	0.161662	0.114192	0.0	0.0	0.0	0.0	0.223193	0.0	0.143763	0.0156825	0.129819	0.0	0.0	0.0	0.0	0.21327	0.0	0.0	0.0	0.0	0.129819	0.104701	0.0	0.0	0.12767	0.162362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18421	0.223298	0.101922	0.184917	0.0	0.168918	0.248802	0.0975666	0.14215	0.0	0.107613	0.0	0.164441	0.21327	0.107844	0.0	0.0	0.0	0.0	0.0	0.114192	0.0	0.0	0.0	
0.0	0.0	0.0	0.0857301	0.29503	0.0	0.146531	0.0	0.0392111	0.265994	0.199407	0.0929029	0.207662	0.0	0.0	0.0	0.197008	0.0	0.0	0.0	0.0	0.122105	0.0	0.226392	0.0	0.0	0.0790582	0.0	0.0	0.0	0.290815	0.197008	0.112422	0.0	0.0	0.0	0.0	0.0840104	0.0	0.171979	0.0573472	0.178539	0.0	0.0	0.0	0.0	0.0667705	0.0	0.0	0.0	0.0477741	0.178539	0.0993324	0.0	0.0	0.127598	0.183693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0785581	0.265994	0.0790582	0.0	0.0	0.0118303	0.171523	0.150747	0.096778	0.0	0.212444	0.0	0.149552	0.0667705	0.0	0.0	0.0	0.0	0.0	0.0	0.112422	0.0	0.0	0.0	
0.0	0.0	0.0	0.190191	0.146335	0.0	0.132245	0.0392111	0.0	0.198901	0.0678605	0.215059	0.390933	0.295797	0.0	0.0	0.247802	0.0	0.0	0.0	0.0	0.501856	0.0	0.295922	0.109594	0.0	0.297359	0.0	0.0	0.0	0.196305	0.247802	0.172413	0.0	0.0	0.0	0.142724	0.0451693	0.0	0.175047	0.138705	0.244515	0.0964329	0.0	0.0	0.0	0.523617	0.0	0.0	0.0	0.0743379	0.244515	0.158746	0.0	0.0	0.128439	0.110615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0866235	0.198901	0.297359	0.14096	0.0	0.344564	0.12557	0.104676	0.196819	0.0	0.109836	0.0	0.100409	0.523617	0.380949	0.0	0.0	0.0	0.0	0.0	0.172413	0.0	0.0	0.0	
0.0	0.0	0.0	0.184844	0.185725	0.0	0.223298	0.265994	0.198901	0.0	0.112409	0.148738	0.270636	0.107927	0.0	0.0	0.209309	0.0	0.0	0.0	0.0	0.191123	0.0	0.284124	0.0359881	0.0	0.118113	0.0	0.0	0.0	0.163092	0.209309	0.164758	0.0	0.0	0.0	0.0706145	0.106997	0.0	0.12281	0.0245225	0.0989707	0.0191718	0.0	0.0	0.0	0.131865	0.0	0.0	0.0	0.0	0.0989707	0.329182	0.0	0.0	0.282547	0.213021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.122878	0.0	0.118113	0.0878432	0.0	0.214539	0.296548	0.0594079	0.172721	0.0	0.184413	0.0	0.0645492	0.131865	0.156126	0.0	0.0	0.0	0.0	0.0	0.164758	0.0	0.0	0.0	
